date,ABEV3,AEDU3,ALLL3,ALPA4,ALSC3,ALUP11,AMBV3,AMIL3,ANIM3,ARTR3,ARZZ3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBRK3,BBSE3,BEEF3,BIDI11,BISA3,BPAC11,BPAN4,BRAP4,BRDT3,BRFS3,BRKM5,BRML3,BRPR3,BRSR6,BTOW3,CCRO3,CESP6,CIEL3,CMIG3,CMIG4,CNFB4,COGN3,CPFE3,CPLE6,CRFB3,CRUZ3,CSAN3,CSMG3,CSNA3,CTIP3,CVCB3,CYRE3,DASA3,DIRR3,DTEX3,ECOR3,EGIE3,ELET3,ELET6,ELPL3,ELPL4,EMBR3,ENAT3,ENBR3,ENEV3,ENGI11,EQTL3,EVEN3,EZTC3,FFTL4,FIBR3,FLRY3,GETI4,GFSA3,GGBR3,GGBR4,GNDI3,GOAU4,GOLL4,GRND3,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA4,ITUB3,ITUB4,JBSS3,KEPL3,KLBN11,KLBN4,LAME3,LAME4,LCAM3,LEVE3,LIGT3,LINX3,LOGG3,LREN3,MAGG3,MDIA3,MGLU3,MILS3,MMXM3,MOVI3,MPLU3,MRFG3,MRVE3,MULT3,MYPK3,NATU3,ODPV3,OGXP3,OIBR3,OIBR4,OSXB3,PCAR4,PDGR3,PETR3,PETR4,PMAM3,POMO4,POSI3,PRIO3,PRML3,PRTX3,PSSA3,QUAL3,RADL3,RAIL3,RAPT4,RDCD3,RENT3,RLOG3,RPMG3,RSID3,RUMO3,SANB11,SAPR11,SAPR4,SBSP3,SEER3,SLCE3,SMLS3,SMTO3,SULA11,SUZB3,SUZB5,TAEE11,TAMM4,TCSA3,TCSL4,TEND3,TERI3,TESA3,TIET11,TIMP3,TMAR5,TNLP3,TNLP4,TOTS3,TRPL4,TUPY3,UGPA3,UGPA4,USIM3,USIM5,VALE3,VALE5,VIVO4,VIVR3,VIVT4,VLID3,VVAR11,VVAR3,WEGE3,WIZS3,YDUQ3
2009-12-31,4.97,,15.892,2.5,,,25.692,13.459,,5.782,,,8.108,15.439,7.217,8.593,43.088,,5.365,,6.686,,9.361,22.574,,20.264,9.693,6.003,,7.497,40.847,6.282,12.466,4.723,4.183,5.706,4.628,1.895,12.001,22.9,,8.699,17.438,20.977,18.263,11.318,,17.473,13.541,7.224,8.282,,9.526,17.637,16.177,28.009,17.65,8.319,,6.21,317.862,7.213,1.544,6.472,3.897,16.386,31.579,6.524,10.954,95.964,17.903,24.509,,29.159,25.039,1.905,,6.499,16.304,14.346,,3.625,7.914,10.869,8.338,15.284,,0.679,6.033,7.43,,4.361,14.73,,,5.154,64.465,12.102,,,1498.914,,,18.934,8.396,8.87,9.55,13.071,3.263,1710.0,116.314,67.527,,59.032,3706.664,35.415,27.977,103.503,1.202,19.343,,48.386,,11.786,,8.409,,6.5879,24.179,4.64,,2.127,347.212,,12.39,,0.423,8.431,,5.808,,4.815,8.55,,13.833,4.93,0.152,7.264,4.834,2.633,259.311,262.375,7.538,5.692,59.997,40.248,32.529,6.425,6.077,4.529,7.61,18.796,23.536,22.55,32.502,28.902,47.556,2820.68,19.188,10.608,,3.532,4.277,,5.984
2010-01-29,4.928,,14.722,2.645,7.588,,26.127,13.066,,6.037,,,8.426,14.607,6.806,8.144,52.663,,6.341,,7.081,,9.82,22.744,,20.166,9.129,5.724,,6.681,32.473,6.334,12.186,4.618,4.114,5.661,4.457,2.011,12.33,23.827,,9.113,14.509,16.087,17.937,11.533,,15.433,13.738,7.25,8.277,,8.951,19.433,17.696,29.707,18.366,8.739,,6.543,325.632,7.56,1.45,5.722,3.736,18.56,27.621,6.914,10.396,82.813,15.754,21.313,,26.169,22.178,1.677,,6.82,17.698,12.021,,3.445,7.725,10.2,8.356,23.776,,0.624,5.43,6.33,,4.36,14.134,,,4.719,65.937,13.961,,,1553.53,,,22.281,7.235,8.2,11.182,12.218,2.957,1680.0,85.703,52.772,,57.425,3206.745,32.499,26.055,103.193,1.352,17.472,,39.915,,11.106,,8.109,,6.4695,21.97,4.741,,5.22,297.286,,11.674,,0.399,7.688,,6.413,,5.098,8.058,,13.705,4.962,0.138,6.6,4.674,2.384,279.685,322.552,7.153,5.573,53.082,35.917,29.46,6.31,5.692,3.824,7.875,19.451,23.324,22.646,32.115,28.861,46.916,2853.101,18.502,10.755,,3.051,4.196,,5.432
2010-02-26,4.957,,15.717,2.819,8.722,,25.976,13.115,,6.45,,,7.837,15.721,6.778,8.107,54.525,,6.074,,7.766,,9.613,23.101,,19.697,8.798,6.562,,7.39,32.045,6.008,12.061,4.357,3.922,5.365,4.322,1.958,12.622,22.751,,9.31,16.035,15.961,19.291,11.509,,16.082,14.066,6.941,8.795,,9.163,17.207,14.724,31.201,19.195,8.582,,6.524,380.728,7.609,1.499,5.684,3.814,17.776,26.619,7.092,10.407,93.109,16.206,22.247,,27.43,23.57,1.771,,7.196,17.584,12.067,,3.547,7.775,10.415,8.124,27.172,,0.608,5.137,6.22,,4.326,15.11,,,5.118,59.78,13.658,,,1959.649,,9.434,20.855,7.8,8.539,10.357,11.988,3.383,1575.0,83.631,50.071,,55.745,3454.568,32.907,26.391,127.829,1.448,17.16,,45.658,,10.573,,8.349,,6.3596,21.928,4.732,,7.282,320.433,,11.088,,0.471,7.443,,5.458,,4.786,7.812,,12.551,4.983,0.134,6.558,4.853,2.379,240.789,324.959,7.161,5.852,49.861,33.765,27.444,5.962,5.812,3.995,7.656,18.911,24.057,23.431,33.126,30.443,43.065,2512.674,17.532,9.993,,2.523,4.152,,5.429
2010-03-31,4.689,,15.892,2.774,8.955,,24.297,13.668,,6.972,,,7.999,15.872,6.949,8.54,51.532,,6.994,,6.824,,9.703,25.749,,21.394,9.012,5.864,6.538,7.664,32.903,6.219,12.7,5.347,3.892,5.33,4.268,1.748,12.47,22.51,,9.636,14.768,16.214,23.266,11.286,,15.02,14.826,6.682,7.849,6.153,8.845,19.266,16.351,29.775,19.947,9.203,,6.33,336.227,7.113,1.334,5.002,3.736,16.872,31.054,6.74,10.571,83.527,17.773,24.307,,30.461,22.104,1.742,,7.75,17.73,12.637,,3.801,8.123,11.132,7.113,22.502,,0.7,5.209,6.365,,4.675,14.81,,,5.351,63.572,12.707,,,2023.973,,9.661,20.142,7.39,8.052,10.571,13.317,3.38,1665.0,66.677,45.959,2800.0,53.811,3164.017,33.757,26.986,103.813,1.434,15.41,,40.058,,10.544,,8.614,,5.7972,27.431,4.515,,5.477,281.173,,11.449,,0.464,7.867,,5.18,,4.614,7.935,,16.398,5.062,0.121,6.67,4.693,,215.784,279.224,7.274,5.573,48.328,34.395,27.628,6.187,5.62,4.156,8.239,20.351,29.364,27.89,37.525,33.935,43.986,2585.623,17.136,9.562,,3.071,4.48,,5.212
2010-04-30,4.875,,15.424,2.7,8.306,,25.897,14.063,,6.971,,,7.641,15.946,6.862,8.286,53.37,,6.866,,6.695,,9.344,23.476,,20.278,8.654,6.182,6.313,6.893,32.878,6.374,13.063,5.388,4.314,5.742,4.148,1.721,12.555,22.079,,10.413,15.054,16.455,21.055,10.484,,14.977,14.351,6.581,8.13,6.218,9.8,18.163,15.499,32.253,19.645,8.989,,6.529,303.593,6.874,1.365,4.709,3.885,16.137,27.863,6.29,10.631,81.296,17.523,23.929,,28.424,22.897,1.554,,8.696,19.565,12.3,,3.741,7.997,10.764,7.309,19.106,,0.709,5.256,6.211,,4.641,14.459,,,5.75,56.39,12.239,,11.27,1899.812,,10.545,18.062,7.324,8.173,12.228,13.612,3.109,1732.0,60.757,44.991,2375.96,54.367,3455.775,31.629,25.199,88.473,1.499,16.701,,39.484,,10.497,,9.045,,6.1397,24.791,4.695,,5.993,291.612,,10.465,,0.454,8.227,,5.927,,4.432,8.14,,14.96,5.094,0.123,6.104,4.392,,219.951,276.817,7.315,4.856,44.846,30.748,25.462,6.602,5.697,4.418,7.902,19.518,25.728,25.688,35.113,32.131,42.073,2293.829,16.164,9.483,,2.913,4.185,,4.915
2010-05-31,4.99,,14.129,2.872,9.482,,25.928,13.569,,6.903,,,8.195,14.019,6.533,7.922,39.858,,6.028,,6.782,,7.875,21.957,,20.813,7.428,6.55,5.882,6.693,26.22,5.885,11.431,4.916,3.931,5.417,3.915,1.569,12.96,20.957,,10.335,14.134,15.718,18.797,12.113,,14.408,14.256,6.645,7.977,6.147,9.186,16.946,14.25,31.1,17.664,8.592,,6.539,299.496,5.987,1.339,5.129,3.78,15.432,23.832,6.315,11.235,75.528,15.028,21.128,,26.631,20.121,1.45,,9.211,20.054,12.756,,3.484,7.405,9.911,6.506,14.011,,0.646,4.451,5.956,,4.449,12.613,,,5.815,49.519,10.601,,11.327,1647.003,,9.77,16.954,7.159,9.331,12.03,13.981,3.339,1621.0,67.522,47.934,2039.96,53.545,3315.032,29.359,22.907,80.416,1.517,14.915,,35.416,,11.012,,8.924,,6.0887,23.754,4.606,,4.897,300.706,,10.048,,0.407,8.626,,5.01,,4.149,8.001,,13.503,3.745,0.102,5.32,4.791,,188.0,199.79,7.731,5.581,50.054,35.158,28.887,7.171,5.606,4.646,7.881,19.468,21.196,21.013,33.064,29.611,45.507,2269.512,16.587,8.543,,3.005,4.008,,4.767
2010-06-30,5.176,,13.847,3.425,9.874,,27.46,14.457,,7.231,,,7.837,13.301,6.226,7.371,39.318,,6.313,,6.765,,7.866,19.459,,21.221,8.626,6.634,6.516,6.852,25.774,5.921,12.834,4.852,3.903,5.453,4.55,1.406,13.898,23.202,,10.582,15.381,16.305,17.719,11.515,,14.233,16.147,6.824,8.386,6.464,9.43,17.851,15.326,,20.623,8.218,,7.009,278.305,5.951,1.422,5.214,3.923,13.406,21.522,7.092,11.962,74.155,14.141,19.936,,24.516,21.192,1.519,,10.507,18.896,13.492,,3.351,6.953,9.286,6.856,14.435,,0.648,4.783,6.283,,4.841,12.933,,,6.551,46.397,11.406,,12.939,1573.703,,9.977,16.756,7.698,9.127,13.028,14.756,3.791,1672.0,67.649,48.942,1880.0,57.656,3299.875,26.706,20.786,78.402,1.709,15.156,,35.224,,10.924,,10.449,,6.6363,22.058,5.052,,8.764,299.784,,9.652,,0.399,9.242,,4.799,,3.951,7.571,,12.836,3.536,0.105,6.133,4.713,,175.961,202.197,8.231,5.812,47.257,37.035,26.199,7.4,5.793,4.68,8.325,20.563,22.327,22.025,28.864,26.179,42.255,2228.985,17.162,8.486,,2.936,3.951,,4.939
2010-07-30,5.477,,16.187,3.509,10.526,,28.732,15.0,,7.923,,,8.749,16.479,7.594,9.307,46.817,,6.313,,8.0,,8.343,21.91,,22.125,9.094,7.394,7.099,7.928,28.962,6.346,14.149,5.043,3.951,5.482,4.821,1.492,14.318,23.763,,12.574,17.029,16.833,19.7,11.758,,18.085,16.071,7.891,9.434,6.95,10.169,17.058,14.81,34.86,21.219,10.175,,7.029,293.845,6.268,1.457,6.364,4.472,15.293,22.572,7.237,12.74,90.634,15.125,21.466,,26.018,24.284,1.578,,13.305,18.668,14.879,,4.092,8.169,11.316,7.717,14.86,,0.671,5.304,7.205,,5.583,13.536,,,7.882,53.088,11.64,,13.953,1774.155,,11.114,17.57,9.551,9.093,14.849,17.127,3.977,1859.0,66.973,46.765,2160.04,52.712,4053.39,27.602,21.553,96.53,1.818,16.148,,42.595,,11.861,,11.086,,7.5456,22.975,5.878,,15.3,364.764,,12.262,,0.46,8.668,,5.389,,4.588,7.951,,14.178,3.814,0.123,6.846,4.907,,192.631,214.233,8.766,5.533,44.557,32.712,24.986,7.121,6.138,4.764,8.682,21.446,24.023,22.652,32.105,29.466,42.847,2658.572,18.028,8.852,,3.521,4.342,,5.158
2010-08-31,5.567,,15.787,3.776,10.395,,29.396,15.908,,8.286,,,8.731,15.471,7.268,8.794,44.655,,6.304,,7.878,,7.264,21.72,,21.087,10.657,7.764,7.17,8.079,23.992,6.384,13.36,4.788,4.258,5.836,5.594,1.495,14.843,24.177,,12.89,15.905,16.46,18.124,12.56,,15.925,17.487,7.763,9.172,7.125,10.338,15.988,13.782,,21.077,9.564,,7.34,408.699,7.043,1.668,6.403,5.074,16.813,21.861,7.71,12.564,83.081,14.241,19.854,,23.818,22.5,1.491,,15.21,18.855,14.386,,3.87,7.969,10.883,6.685,15.284,,0.642,5.54,7.104,,5.162,13.45,,,7.58,48.538,11.991,,15.261,1877.374,,12.122,16.875,8.872,9.207,14.933,15.853,4.505,2088.0,63.971,44.79,1948.0,56.745,3906.152,25.651,20.313,95.291,1.984,15.898,,42.595,,12.535,,11.204,,7.2361,21.563,5.922,,13.944,349.326,,11.766,,0.483,8.234,,5.73,,4.912,8.854,,13.597,4.224,0.144,6.953,4.82,,167.626,209.418,8.646,5.565,42.927,29.913,23.191,7.182,6.316,6.777,9.426,23.284,21.733,20.157,31.0,28.609,38.431,2415.41,19.164,10.054,,3.44,4.046,,4.615
2010-09-30,5.995,,16.684,4.22,11.309,,30.989,16.056,,9.149,,,9.652,17.591,7.941,9.798,50.667,,6.286,,7.904,,7.552,24.034,,23.057,11.827,7.984,8.266,8.961,26.82,7.201,13.24,4.885,4.033,5.722,5.782,1.578,14.166,23.423,,13.479,17.468,17.265,19.761,13.524,,17.472,19.388,7.884,9.456,7.254,11.268,16.13,13.804,34.85,19.288,10.484,,7.166,391.323,7.351,1.533,6.854,5.401,17.677,23.638,7.496,13.313,89.604,14.217,19.293,,23.099,25.721,1.692,,16.428,21.431,16.173,,4.07,8.394,11.649,6.56,15.284,,0.626,6.047,7.436,,5.481,14.357,,,7.753,51.304,12.134,,15.934,1919.259,,14.301,17.113,9.726,9.926,16.152,17.052,4.795,2205.0,63.421,44.951,2292.0,53.491,4363.024,26.354,21.272,89.713,2.029,15.183,,44.318,,12.711,,13.119,,7.6746,23.584,6.877,,13.363,373.29,,12.107,,0.458,9.341,,6.682,,5.135,9.81,,13.674,4.385,0.161,6.789,5.296,,201.429,233.489,9.161,5.78,43.303,30.895,23.482,7.176,6.588,7.176,9.944,24.563,24.277,20.784,34.584,31.972,42.073,2520.78,19.73,10.404,,3.486,4.418,,4.77
2010-10-29,6.915,,15.777,4.665,12.17,,34.612,17.073,,9.969,,,9.72,18.122,8.077,10.129,63.436,,5.577,,8.052,,6.878,25.856,,22.099,12.006,9.175,8.316,9.829,26.648,7.588,14.156,4.852,4.515,6.241,5.782,1.847,14.602,25.139,,13.934,18.657,17.703,19.033,14.626,,17.144,19.958,8.153,10.1,8.355,11.73,17.507,14.94,34.869,18.969,10.751,,7.303,401.071,7.098,1.76,7.522,5.718,19.117,24.608,7.853,13.82,96.813,13.848,18.698,,22.144,29.092,1.75,,18.899,22.825,16.897,,4.249,8.642,11.949,5.869,15.709,,0.632,6.735,8.797,,7.292,14.237,,,8.984,49.564,12.576,,19.46,2044.916,,15.067,15.267,10.053,10.783,18.857,18.251,6.026,2232.0,67.353,50.756,2188.0,61.054,4605.535,24.75,20.15,82.895,2.485,14.254,113.7,44.892,,14.644,,13.067,,9.2031,19.766,6.816,,13.758,383.89,,12.808,,0.487,9.402,,7.878,,6.14,10.372,,13.887,4.485,0.174,7.416,5.412,,192.631,255.153,9.509,5.573,46.495,33.547,25.277,8.673,6.9,8.119,10.091,24.924,23.575,19.662,35.814,33.359,44.623,2674.782,19.826,11.147,,3.417,5.246,,6.244
2010-11-30,6.739,,15.553,4.397,12.179,,35.646,16.53,,10.1,,,8.982,18.082,7.81,9.705,63.503,,6.019,,7.078,,3.965,25.457,,22.833,12.523,9.542,9.888,10.25,26.134,7.712,15.072,4.941,4.334,5.94,5.825,1.986,14.532,26.724,,13.73,18.24,18.585,17.591,16.376,,15.831,20.908,8.945,10.1,9.003,12.423,16.826,14.293,31.005,19.787,10.999,,7.166,374.512,7.076,1.808,6.963,6.163,18.272,21.481,8.138,14.206,81.914,12.29,16.667,,19.798,27.208,1.876,,20.438,22.116,18.267,,4.082,8.441,11.305,5.878,14.86,,0.653,6.38,7.816,,7.689,14.609,,,8.025,47.2,12.283,,23.46,1825.017,,17.987,12.954,10.265,10.506,19.177,17.269,6.258,1990.0,60.757,48.418,2439.52,65.091,4499.436,23.842,19.269,74.063,2.608,9.833,135.4,40.68,,15.324,,12.748,,8.9,20.08,6.819,,10.076,349.095,,11.762,,0.493,9.363,,6.718,,6.74,10.481,,12.779,4.314,0.17,7.737,5.374,,167.626,238.304,9.775,5.493,46.293,30.099,23.191,9.411,6.9,9.055,9.973,24.635,20.666,17.319,35.787,33.533,44.915,2650.466,19.631,11.408,,4.358,5.39,,6.672
2010-12-31,7.496,13.232,14.627,4.816,11.918,,39.484,17.566,,10.355,,,9.049,17.404,7.732,9.635,64.516,,6.424,,7.521,,3.641,26.009,,24.696,14.023,9.655,9.209,9.43,26.991,7.737,14.169,4.46,4.423,5.831,5.816,2.301,15.081,26.095,,14.425,19.185,19.466,17.969,19.161,,15.94,21.511,8.619,9.273,8.422,12.593,16.639,14.538,28.631,20.801,10.651,,7.716,372.11,7.243,1.705,6.683,6.646,18.858,21.4,9.582,14.551,82.669,13.842,19.377,,22.82,24.879,1.86,,18.401,18.366,17.837,,4.162,8.444,11.464,6.434,14.86,,0.78,5.882,7.364,,8.43,16.903,,,7.62,45.504,11.552,,19.731,1679.913,,17.65,15.386,9.547,10.202,18.362,17.873,6.182,2000.0,67.592,50.86,1932.0,63.604,4399.834,26.8,21.552,77.627,2.636,8.708,159.0,38.82,3.71,16.809,,12.334,,7.998,18.948,6.514,,12.595,340.8,,12.222,,0.49,10.991,,7.878,,7.623,10.739,,12.948,4.179,0.164,7.901,5.354,,150.03,240.711,10.013,5.422,46.886,31.73,23.569,9.383,7.173,8.555,10.266,25.359,20.462,17.925,36.97,33.882,48.539,2796.363,20.57,11.803,,4.475,5.219,,6.635
2011-01-31,6.646,11.694,13.73,4.776,11.309,,34.544,15.878,,9.984,,,8.029,16.484,7.345,9.093,54.721,,6.028,,6.678,,3.83,27.45,,24.705,14.436,8.582,8.504,8.762,24.206,7.593,14.941,4.102,4.555,5.982,5.511,2.441,15.023,26.724,,12.706,18.087,18.551,18.663,17.927,,13.43,19.36,8.533,8.312,8.567,11.836,16.763,14.665,33.372,21.053,12.203,,7.465,390.193,7.243,1.732,6.139,6.381,18.918,20.786,8.989,14.236,70.104,13.454,18.248,,21.705,23.6,1.832,,17.447,16.173,15.473,,3.743,7.958,10.313,5.653,14.435,,0.757,5.597,6.445,,8.65,17.381,,,6.539,42.694,10.792,,20.009,1497.411,,16.306,13.467,8.623,8.845,15.314,16.002,5.544,1721.0,76.184,54.886,1656.0,57.62,3992.763,26.361,21.394,79.951,2.267,8.458,181.8,32.829,3.4,15.55,,10.964,,7.5164,18.543,6.089,,12.402,302.089,,10.476,,0.531,10.529,,7.087,,6.904,9.505,,12.703,4.246,0.154,7.131,5.986,,154.66,219.047,9.796,5.963,49.439,35.738,25.792,8.995,6.779,8.384,10.276,25.383,23.951,18.178,38.344,35.84,51.529,2618.045,19.998,12.136,,5.046,4.755,,5.898
2011-02-28,6.559,12.306,13.447,4.749,10.604,,34.071,16.776,,9.575,16.809,,7.812,16.656,7.675,9.479,52.356,,5.927,,6.73,,5.169,25.925,,26.105,13.961,8.949,8.976,9.724,21.927,7.654,14.327,4.354,4.583,6.037,4.758,2.106,15.839,26.284,,12.735,18.059,19.67,17.955,19.852,,12.074,19.216,7.062,8.707,8.435,11.928,17.587,16.466,33.296,20.794,12.646,13.316,7.425,505.753,7.207,1.765,5.828,6.433,17.607,19.389,7.928,13.945,70.31,14.073,18.795,,22.003,21.826,1.876,,16.922,15.489,15.486,,3.854,8.293,10.725,5.599,14.011,,0.821,5.592,6.449,,7.559,18.146,,,6.89,36.983,10.528,,18.035,1458.517,,15.035,14.496,8.079,8.975,15.665,15.819,5.519,1945.0,72.042,53.191,1999.96,56.721,3936.466,28.598,22.571,80.571,2.15,8.878,187.499,37.261,3.87,15.849,,11.603,,7.3212,19.353,5.712,,11.82,297.25,,10.888,,0.704,10.521,,7.749,,6.607,9.835,,12.449,4.262,0.147,6.874,6.131,,147.715,199.79,9.595,6.09,47.534,35.61,25.18,8.714,6.775,8.723,10.233,25.277,25.705,17.775,37.82,34.863,54.933,2480.253,20.166,11.425,,6.285,4.838,,5.971
2011-03-31,6.836,13.225,13.067,5.06,11.483,,35.813,19.052,,10.685,17.87,,8.185,16.69,8.429,9.884,57.423,,5.996,,7.374,,5.223,25.697,,27.848,14.898,9.599,8.697,10.822,19.393,7.819,16.321,4.794,5.169,6.809,4.195,2.215,16.981,27.95,,13.98,17.649,19.07,17.975,21.922,,11.293,20.077,7.095,8.994,8.738,12.662,18.462,16.662,38.353,23.385,12.24,14.243,7.913,564.381,6.923,1.901,6.543,6.632,15.84,21.287,8.719,15.036,70.859,13.088,17.305,,20.815,21.648,1.916,,20.446,17.608,17.149,,4.122,8.925,11.396,5.258,13.162,,0.879,5.623,6.578,,7.779,18.744,,,7.166,38.366,11.406,,17.193,1534.809,,15.37,14.576,7.987,9.331,17.089,17.655,6.573,1965.0,77.814,61.71,2040.0,61.603,3966.779,28.753,22.639,81.965,2.591,7.109,170.1,41.283,3.86,16.669,,11.699,,7.2561,21.649,6.368,,11.239,313.61,,10.818,,0.697,12.129,,8.215,,7.361,10.532,,13.185,4.794,0.132,8.464,6.812,,148.178,202.197,10.346,6.672,54.582,36.642,27.266,8.804,6.918,8.706,10.753,26.561,26.959,18.613,35.838,33.31,59.442,2512.674,21.123,11.629,,6.193,5.205,,6.512
2011-04-29,7.535,11.578,12.676,5.187,12.261,,38.932,19.211,,11.706,19.158,,8.157,16.374,8.015,9.313,59.688,,6.219,,7.608,,5.035,25.012,,28.48,15.765,9.35,9.643,10.176,18.742,8.122,15.975,5.04,5.425,7.03,4.224,2.185,17.027,27.518,,14.547,16.815,20.154,16.48,21.191,,12.044,20.125,7.029,8.478,9.301,12.643,17.138,15.569,,24.811,11.207,13.199,8.088,525.249,6.997,2.004,6.722,7.803,16.34,20.413,8.432,15.824,66.121,12.707,16.199,,19.593,21.608,1.909,,23.32,17.201,17.539,,3.913,8.764,10.872,4.819,11.463,,0.826,5.823,6.771,,7.855,18.754,,,8.059,37.207,12.2,1.848,20.615,1513.866,,17.131,16.185,8.317,9.055,17.57,17.003,6.278,1689.0,75.666,63.127,1760.0,64.71,4071.937,25.577,20.43,81.191,2.667,6.386,161.0,37.343,3.46,16.005,,10.375,,7.6934,21.29,6.577,,9.495,339.878,,9.889,,0.672,11.76,,7.147,,6.961,10.996,,13.483,4.657,0.141,8.989,7.22,,154.197,199.79,10.889,7.006,54.5,34.0,26.27,8.425,6.987,8.84,10.92,26.974,24.841,15.22,35.208,32.817,63.6,2415.41,22.323,12.659,,5.963,4.769,,5.767
2011-05-31,7.328,11.184,12.91,5.587,12.436,,37.97,19.618,,11.619,20.415,,7.959,15.934,7.944,9.201,57.963,,5.02,,7.422,,4.945,24.889,,26.448,17.646,10.414,9.179,9.465,19.132,8.187,16.356,5.445,5.44,6.829,4.41,2.189,16.948,26.238,,16.29,16.781,22.19,15.658,19.828,,12.586,21.415,7.317,8.033,9.368,12.381,16.763,15.4,,26.184,11.343,11.652,7.881,599.558,7.07,2.016,6.888,8.216,17.79,20.198,9.348,15.707,61.191,12.313,14.89,,18.685,19.94,1.818,,24.689,12.175,17.539,,3.809,8.436,10.506,5.079,10.19,,0.811,6.641,7.714,,9.059,19.214,,,8.309,33.459,12.826,1.848,20.213,1413.64,,17.105,14.3,9.008,10.141,18.287,16.235,7.044,1606.0,77.998,68.705,1772.0,58.513,4362.789,23.929,19.386,74.722,2.81,6.58,142.0,39.231,3.4,14.791,,10.284,,8.1731,22.272,6.435,,11.627,329.533,,9.752,,0.685,12.462,,7.352,,7.019,10.907,,12.819,4.657,0.15,9.47,7.59,,143.084,166.09,10.808,7.177,58.6,32.61,27.65,8.846,6.909,9.813,10.992,27.151,22.385,14.278,34.161,31.941,69.8,2261.407,24.326,12.953,,6.078,4.358,,5.817
2011-06-30,7.724,10.992,12.89,5.496,12.506,,39.706,18.218,,11.706,17.163,,7.322,16.062,8.157,9.46,52.788,,4.545,,6.821,,5.421,24.336,,24.242,15.925,10.18,8.929,9.743,16.529,7.7,16.383,5.404,5.831,7.307,4.168,2.132,16.682,26.558,,16.345,17.093,21.98,13.633,19.753,,11.074,20.077,6.899,8.265,9.099,12.728,16.302,15.285,42.922,25.404,10.877,9.946,7.798,593.239,8.838,2.05,6.311,8.24,23.61,16.983,8.173,16.043,52.259,11.88,14.021,,17.174,18.63,1.859,,24.652,12.052,16.608,,3.872,8.576,10.688,4.828,11.039,,0.783,6.368,7.468,,7.966,20.778,,,8.282,33.905,12.379,1.877,21.574,1249.089,,16.331,15.4,8.023,9.598,16.79,14.969,6.426,1459.0,76.473,64.857,1800.0,66.788,3873.628,23.412,19.089,81.514,2.662,6.672,140.0,39.395,3.43,14.676,9.27,9.821,,8.231,22.049,6.826,,11.433,300.346,,10.209,,0.707,11.995,,6.674,,6.933,10.689,,9.913,4.794,0.146,9.506,7.55,,142.62,168.497,11.039,7.259,51.9,27.15,23.95,8.088,6.894,10.268,11.0,27.17,22.607,12.911,33.645,31.798,71.8,2083.088,24.439,13.575,,5.505,4.329,,5.015
2011-07-29,6.948,9.956,10.995,4.879,11.77,,35.792,17.573,,11.303,17.522,,6.429,15.081,7.612,8.808,48.993,,5.113,,6.113,,5.367,24.533,,26.987,13.138,10.3,8.786,8.545,12.555,7.739,17.105,5.972,5.602,6.841,4.003,2.027,16.495,23.934,,15.617,16.537,23.088,11.495,21.675,,11.32,18.404,6.787,7.226,8.764,12.094,14.624,13.645,41.024,27.212,10.247,10.866,8.047,567.519,8.359,1.981,6.079,7.283,23.87,15.347,7.658,15.358,52.751,9.9,12.06,,15.233,12.0,1.797,,22.826,9.773,14.681,,3.365,7.708,9.222,4.164,11.463,,0.726,6.076,6.975,,7.779,19.674,,,7.759,27.972,11.487,1.594,20.136,1214.683,,16.139,15.2,7.12,9.429,15.923,13.835,6.562,1292.0,68.534,56.728,1520.0,61.512,3613.623,23.234,18.912,83.455,2.408,5.56,144.6,35.538,3.44,13.106,9.021,11.527,,7.2154,25.03,6.164,,18.796,274.218,,8.128,,0.822,11.949,,6.208,,6.484,9.871,,9.044,4.485,0.13,8.654,7.65,,135.489,168.497,10.568,7.422,44.75,23.94,21.49,7.804,6.645,9.707,11.02,27.22,20.412,10.508,34.114,32.489,,1896.664,26.269,12.573,,5.505,4.106,,4.817
2011-08-31,8.399,8.735,9.061,4.914,10.991,,42.398,17.861,,10.911,17.356,,6.706,15.458,7.211,8.409,53.133,,4.936,,6.274,,5.026,21.724,,28.487,13.503,10.123,8.985,9.569,13.926,8.233,16.015,5.667,5.524,6.806,4.755,1.864,16.113,22.943,,16.782,16.958,22.235,11.225,20.366,,11.238,15.727,6.395,6.752,9.267,12.19,12.72,12.249,38.683,22.32,9.232,9.792,7.93,569.193,8.691,2.042,5.55,7.793,23.83,12.892,8.327,14.606,52.329,9.585,11.778,,14.874,12.04,1.546,,24.165,10.937,14.616,,3.121,7.183,8.55,3.832,11.039,,0.73,6.665,7.7,,6.946,19.391,,,8.331,27.213,11.925,1.484,19.187,1214.683,,16.031,7.69,8.296,9.423,14.583,14.961,6.905,1147.0,57.635,51.669,1340.0,59.788,3450.57,20.63,16.885,62.268,2.324,5.319,104.9,33.486,3.05,11.85,8.959,11.527,,6.9233,23.677,6.787,,17.44,287.164,,8.541,,0.82,11.871,,5.707,,6.629,9.822,,7.946,4.657,0.144,8.268,7.82,,122.177,146.834,10.051,7.928,45.59,22.11,20.58,8.032,6.6,9.424,11.246,26.63,21.904,11.309,31.121,29.645,,1864.242,27.001,12.115,,4.817,4.206,,4.561
